Shipping Label ID,Weight (lb),State,Label Cost,FirstMile_Cost,Savings,Savings_Pct
504465998,0.02,DE,3.87,4.07,-0.20000000000000018,-5.2
504466806,0.069375,GA,3.86,3.32,0.54,14.0
504467162,0.125,OR,4.39,3.93,0.4599999999999995,10.5
504467436,0.125,IN,3.85,4.07,-0.2200000000000002,-5.7
504467869,0.069375,PA,3.87,4.07,-0.20000000000000018,-5.2
504468514,0.46125,WA,3.89,3.53,0.3600000000000003,9.3
504469056,0.46125,OR,3.89,4.25,-0.3599999999999999,-9.3
504469084,0.02,FL,3.87,3.24,0.6299999999999999,16.3
504469479,0.058125,MI,3.86,4.07,-0.2100000000000004,-5.4
504469876,0.069375,ME,4.42,4.07,0.34999999999999964,7.9
504469914,0.02,CO,3.84,3.91,-0.07000000000000028,-1.8
504470495,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
504470891,0.02,MA,3.87,3.24,0.6299999999999999,16.3
504471393,0.55,FL,5.19,4.06,1.1300000000000008,21.8
504471673,0.225,MA,3.88,3.45,0.4299999999999997,11.1
504471844,0.265,CA,4.42,3.44,0.98,22.2
504472081,0.025,NC,3.87,4.07,-0.20000000000000018,-5.2
504472350,0.025,CA,3.84,3.22,0.6199999999999997,16.1
504472358,0.1175,TN,4.41,4.07,0.33999999999999986,7.7
504472793,0.53125,NY,5.19,4.06,1.1300000000000008,21.8
504472977,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
504473146,0.069375,CT,3.87,4.07,-0.20000000000000018,-5.2
504473612,0.46125,TX,4.44,3.61,0.8300000000000005,18.7
504473631,0.325,CA,3.88,3.5,0.3799999999999999,9.8
504474553,0.6575,OR,4.77,4.96,-0.1900000000000004,-4.0
504476062,0.113125,MN,3.85,4.07,-0.2200000000000002,-5.7
504479731,1.36375,GA,6.91,5.82,1.0899999999999999,15.8
504480649,0.069375,DE,3.87,4.07,-0.20000000000000018,-5.2
504481203,0.46125,RI,3.91,4.35,-0.4399999999999995,-11.3
504481831,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
504482144,0.265,CA,3.87,3.44,0.43000000000000016,11.1
504482444,0.325,NJ,3.9,3.58,0.31999999999999984,8.2
504483465,0.069375,MN,3.85,4.07,-0.2200000000000002,-5.7
504484256,0.450625,OH,3.9,4.35,-0.44999999999999973,-11.5
504484936,0.46125,OK,4.44,4.31,0.13000000000000078,2.9
504485474,0.46125,MD,3.91,4.35,-0.4399999999999995,-11.3
504486395,1.36375,MA,7.32,5.82,1.5,20.5
504487575,0.4175,CA,3.88,3.52,0.3599999999999999,9.3
504488021,0.22125,SC,3.87,4.07,-0.20000000000000018,-5.2
504488390,0.135,MA,3.88,3.38,0.5,12.9
504488752,0.22125,VA,3.88,4.07,-0.1900000000000004,-4.9
504492294,0.57125,IL,5.12,4.07,1.0499999999999998,20.5
504492880,0.65125,IN,5.2,5.13,0.07000000000000028,1.3
504493940,0.65125,MI,5.28,5.13,0.15000000000000036,2.8
504494530,0.69125,NJ,5.49,4.24,1.25,22.8
504496527,2.6425,MN,7.94,6.4,1.54,19.4
504500142,2.185,WA,5.84,5.27,0.5700000000000003,9.8
504501354,0.46125,IL,3.89,3.68,0.20999999999999996,5.4
504501805,0.265,WA,3.88,3.44,0.43999999999999995,11.3
504502075,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
504502403,0.69125,TX,5.3,4.12,1.1799999999999997,22.3
504502966,0.069375,NE,3.85,4.02,-0.16999999999999948,-4.4
504503177,0.069375,TX,3.85,3.29,0.56,14.5
504503719,0.46125,VA,3.91,4.35,-0.4399999999999995,-11.3
504504321,0.113125,CA,3.84,3.29,0.5499999999999998,14.3
504505645,0.265,SC,3.9,4.35,-0.44999999999999973,-11.5
504506111,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
504506531,0.069375,RI,3.87,4.07,-0.20000000000000018,-5.2
504506969,0.113125,NV,3.84,3.92,-0.08000000000000007,-2.1
504507383,0.265,AR,4.43,4.35,0.08000000000000007,1.8
504507582,0.22125,NJ,4.43,3.45,0.9799999999999995,22.1
504509612,0.075,PA,4.41,4.07,0.33999999999999986,7.7
504509693,0.81625,NJ,5.75,4.37,1.38,24.0
504510019,0.02,NY,3.87,3.24,0.6299999999999999,16.3
504510046,0.65125,PA,5.28,5.13,0.15000000000000036,2.8
504510459,0.175,NV,3.85,3.92,-0.06999999999999984,-1.8
504510815,0.075,FL,3.86,3.32,0.54,14.0
504510834,0.02,NY,3.87,3.24,0.6299999999999999,16.3
504511594,0.265,NY,3.9,3.52,0.3799999999999999,9.7
504512018,0.069375,OR,3.84,3.93,-0.0900000000000003,-2.3
504512058,0.02,OH,3.86,4.07,-0.2100000000000004,-5.4
504512259,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504512444,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
504512628,0.765,NC,5.67,5.92,-0.25,-4.4
504512637,0.069375,GA,3.86,3.32,0.54,14.0
504512993,0.46125,WA,3.89,3.53,0.3600000000000003,9.3
504513105,0.02,OH,4.41,4.07,0.33999999999999986,7.7
504513304,0.265,IL,4.43,3.52,0.9099999999999997,20.5
504513545,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504513724,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504513865,0.02,FL,3.87,3.24,0.6299999999999999,16.3
504514087,0.265,IA,4.43,4.35,0.08000000000000007,1.8
504514393,0.81625,CA,4.95,4.1,0.8500000000000005,17.2
504514839,0.245,NJ,3.88,3.45,0.4299999999999997,11.1
504514920,0.265,NM,3.87,4.24,-0.3700000000000001,-9.6
504515149,0.135,TN,3.87,4.07,-0.20000000000000018,-5.2
504515167,0.069375,OR,3.85,3.93,-0.08000000000000007,-2.1
504515415,0.135,AL,4.42,4.07,0.34999999999999964,7.9
504515745,0.53125,GA,5.11,4.06,1.0500000000000007,20.5
504516171,0.1175,CO,3.84,3.92,-0.08000000000000007,-2.1
504517736,0.113125,OH,3.86,4.07,-0.2100000000000004,-5.4
504518446,0.069375,MO,3.85,4.07,-0.2200000000000002,-5.7
504520725,0.46125,AZ,3.88,3.46,0.41999999999999993,10.8
504521034,0.065,DE,4.42,4.07,0.34999999999999964,7.9
504521345,0.46125,PA,4.45,4.35,0.10000000000000053,2.2
504521597,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
504522022,0.069375,NC,3.87,4.07,-0.20000000000000018,-5.2
504522215,0.065,NY,3.87,3.32,0.5500000000000003,14.2
504522474,0.215,CA,3.85,3.39,0.45999999999999996,11.9
504522783,0.215,CT,3.88,4.07,-0.1900000000000004,-4.9
504523088,0.405,WA,3.89,3.52,0.3700000000000001,9.5
504523417,0.22125,PA,3.88,4.07,-0.1900000000000004,-4.9
504525650,0.215,ENG,4.46,4.07,0.3899999999999997,8.7
504525873,0.07375,TN,3.86,4.07,-0.2100000000000004,-5.4
504526085,0.57125,NJ,5.29,4.07,1.2199999999999998,23.1
504526568,0.46125,ENG,5.15,4.35,0.8000000000000007,15.5
504526926,0.215,ENG,4.46,4.07,0.3899999999999997,8.7
504527162,0.02,KS,3.85,4.02,-0.16999999999999948,-4.4
504528488,0.02,FL,3.87,3.24,0.6299999999999999,16.3
504529085,0.02,IA,3.85,4.07,-0.2200000000000002,-5.7
504530020,0.02,MN,4.4,4.07,0.33000000000000007,7.5
504530088,0.07375,CA,3.84,3.29,0.5499999999999998,14.3
504530367,0.46125,GA,4.45,3.68,0.77,17.3
504530384,0.02,IN,4.4,4.07,0.33000000000000007,7.5
504530624,0.069375,ND,3.85,4.07,-0.2200000000000002,-5.7
504530858,0.069375,PA,3.87,4.07,-0.20000000000000018,-5.2
504531099,0.058125,TX,3.85,3.23,0.6200000000000001,16.1
504531941,1.36375,CA,6.06,5.27,0.79,13.0
504532643,1.36375,OR,5.92,5.77,0.15000000000000036,2.5
504533485,1.35,NC,8.12,6.4,1.7199999999999989,21.2
504534149,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504534298,0.69875,AZ,4.79,3.89,0.8999999999999999,18.8
504534480,0.265,LA,4.43,4.35,0.08000000000000007,1.8
504534781,0.514375,CA,4.87,3.9,0.9700000000000002,19.9
504534960,0.41625,NC,4.45,4.35,0.10000000000000053,2.2
504535116,0.225,NH,4.43,4.07,0.35999999999999943,8.1
504535558,0.025,FL,3.87,3.24,0.6299999999999999,16.3
504535973,0.025,UT,4.39,3.86,0.5299999999999998,12.1
504536426,0.265,GA,3.89,3.52,0.3700000000000001,9.5
504536682,0.069375,TN,3.86,4.07,-0.2100000000000004,-5.4
504619276,0.215,AB,10.91,4.07,6.84,62.7
504619573,0.514375,NY,5.11,4.06,1.0500000000000007,20.5
504619797,0.065,OK,4.4,4.02,0.3800000000000008,8.6
504620468,0.265,PH-BUL,7.21,4.35,2.8600000000000003,39.7
504834950,0.049375,MI,3.86,4.07,-0.2100000000000004,-5.4
504835370,0.46125,KR-11,7.32,4.35,2.9700000000000006,40.6
504835587,0.199375,WV,4.42,4.07,0.34999999999999964,7.9
504835853,0.265,KR-47,6.46,4.35,2.1100000000000003,32.7
504836212,0.215,,7.13,4.07,3.0599999999999996,42.9
504836598,0.215,,6.49,4.07,2.42,37.3
504837016,0.02,WY,4.39,3.91,0.47999999999999954,10.9
504837756,0.02,CA,4.4,3.22,1.1800000000000002,26.8
504837920,0.57125,NJ,5.29,4.07,1.2199999999999998,23.1
504838285,0.07375,GA,4.41,3.32,1.0900000000000003,24.7
504838651,0.02,NJ,3.87,3.24,0.6299999999999999,16.3
504840077,0.225,KY,3.87,4.07,-0.20000000000000018,-5.2
504840755,0.065,NY,3.87,3.32,0.5500000000000003,14.2
504841187,0.53125,MI,5.07,5.1,-0.02999999999999936,-0.6
504841697,0.069375,TX,3.85,3.29,0.56,14.5
504843646,0.46125,IL,3.89,3.68,0.20999999999999996,5.4
504844278,0.02,OH,4.41,4.07,0.33999999999999986,7.7
504845353,0.02,CA,3.84,3.22,0.6199999999999997,16.1
504845953,0.069375,OH,3.86,4.07,-0.2100000000000004,-5.4
504846379,0.46125,WA,4.43,3.53,0.8999999999999999,20.3
504846405,0.46125,WA,4.44,3.53,0.9100000000000006,20.5
504846774,0.685625,TX,4.98,4.08,0.9000000000000004,18.1
504846839,0.4575,CA,3.88,3.53,0.3500000000000001,9.0
504847548,0.46125,NY,3.91,3.68,0.22999999999999998,5.9
504847959,0.265,CA,4.43,3.44,0.9899999999999998,22.3
504848346,0.22125,PA,3.88,4.07,-0.1900000000000004,-4.9
504849175,0.265,TX,3.88,3.48,0.3999999999999999,10.3
504849395,0.069375,GA,3.86,3.32,0.54,14.0
504849619,0.069375,IN,4.4,4.07,0.33000000000000007,7.5
504849870,0.069375,DE,4.42,4.07,0.34999999999999964,7.9
504850183,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
504850207,2.085,NY,8.96,5.82,3.1400000000000006,35.0
504850424,0.069375,TX,4.4,3.29,1.1100000000000003,25.2
504850442,0.069375,IL,4.4,3.32,1.0800000000000005,24.5
504850669,0.069375,LA,4.4,4.07,0.33000000000000007,7.5
504851064,0.94,NV,4.99,5.31,-0.3199999999999994,-6.4
504851483,1.36375,TX,6.76,5.55,1.21,17.9
504851756,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
504851970,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
504852219,0.069375,SC,4.41,4.07,0.33999999999999986,7.7
504852268,0.069375,CT,4.42,4.07,0.34999999999999964,7.9
504852517,0.02,KS,3.85,4.02,-0.16999999999999948,-4.4
504852579,0.069375,VA,4.42,4.07,0.34999999999999964,7.9
504852807,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
504853171,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
504854118,0.02,NV,3.84,3.91,-0.07000000000000028,-1.8
504854940,0.1175,CA,3.84,3.29,0.5499999999999998,14.3
504855147,0.02,PA,3.87,4.07,-0.20000000000000018,-5.2
504855364,0.065,CA,3.84,3.29,0.5499999999999998,14.3
504855671,0.069375,MN,3.85,4.07,-0.2200000000000002,-5.7
504855784,0.265,IN,3.88,4.35,-0.46999999999999975,-12.1
504855963,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
504856201,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
504856227,0.405,CA,4.43,3.52,0.9099999999999997,20.5
504856557,0.069375,VA,4.41,4.07,0.33999999999999986,7.7
504856831,0.225,IL,3.86,3.45,0.4099999999999997,10.6
504857416,0.069375,TX,4.4,3.29,1.1100000000000003,25.2
504857691,0.07375,TX,3.85,3.29,0.56,14.5
504857949,0.65125,SC,5.28,5.13,0.15000000000000036,2.8
504865931,0.765,VA,5.67,5.92,-0.25,-4.4
504868012,0.02,CA,3.84,3.22,0.6199999999999997,16.1
504868932,0.02,RI,3.87,4.07,-0.20000000000000018,-5.2
504869634,0.02,TX,3.85,3.23,0.6200000000000001,16.1
504870273,0.02,PA,3.87,4.07,-0.20000000000000018,-5.2
504871011,0.18,OR,3.86,3.93,-0.07000000000000028,-1.8
504871165,0.02,CT,3.87,4.07,-0.20000000000000018,-5.2
504873147,0.46125,UT,3.87,4.15,-0.28000000000000025,-7.2
504873936,0.225,TX,3.86,3.41,0.44999999999999973,11.7
504874669,0.41625,CA,4.43,3.52,0.9099999999999997,20.5
504874739,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504875080,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504875391,0.069375,KY,3.86,4.07,-0.2100000000000004,-5.4
504875419,0.53125,FL,5.19,4.06,1.1300000000000008,21.8
504875901,0.701875,WA,5.03,4.0,1.0300000000000002,20.5
504875960,0.225,TN,4.41,4.07,0.33999999999999986,7.7
504876346,0.113125,FL,3.86,3.32,0.54,14.0
504876466,0.069375,KY,4.4,4.07,0.33000000000000007,7.5
504876852,0.46125,CA,4.43,3.53,0.8999999999999999,20.3
504877148,0.169375,CA,3.85,3.33,0.52,13.5
504877612,1.665,CA,5.92,5.27,0.6500000000000004,11.0
504878098,0.309375,CA,3.87,3.44,0.43000000000000016,11.1
504878676,0.265,IA,4.43,4.35,0.08000000000000007,1.8
504879066,0.46125,NJ,3.91,3.68,0.22999999999999998,5.9
504879382,1.36375,CA,5.92,5.27,0.6500000000000004,11.0
504880105,0.46125,CA,4.43,3.53,0.8999999999999999,20.3
504880446,0.265,TN,4.44,4.35,0.09000000000000075,2.0
504880611,0.069375,VA,4.42,4.07,0.34999999999999964,7.9
504880991,0.069375,AL,3.86,4.07,-0.2100000000000004,-5.4
504881282,0.1175,CA,3.85,3.29,0.56,14.5
504881645,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
504881831,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
504882026,0.069375,MO,3.85,4.07,-0.2200000000000002,-5.7
504882765,0.46125,PA,3.91,4.35,-0.4399999999999995,-11.3
504883140,0.069375,TX,3.85,3.29,0.56,14.5
504883364,0.265,NJ,3.9,3.52,0.3799999999999999,9.7
504884013,2.085,NC,9.12,6.4,2.719999999999999,29.8
504884156,1.36375,NC,6.91,6.4,0.5099999999999998,7.4
504884720,0.069375,MD,3.87,4.07,-0.20000000000000018,-5.2
504884815,0.069375,NY,4.42,3.32,1.1,24.9
504885191,0.058125,WA,3.85,3.22,0.6299999999999999,16.4
504885254,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504885490,0.058125,FL,3.87,3.24,0.6299999999999999,16.3
504885569,0.125,OK,3.85,4.02,-0.16999999999999948,-4.4
504885877,0.225,NE,3.86,4.03,-0.17000000000000037,-4.4
504885924,0.46125,WA,3.88,3.53,0.3500000000000001,9.0
504886405,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
504886410,0.215,NSW,7.28,4.07,3.21,44.1
504887055,0.265,FL,3.9,3.52,0.3799999999999999,9.7
504887417,0.65125,GA,5.28,4.18,1.1000000000000005,20.8
504887957,0.46125,NY,3.91,3.68,0.22999999999999998,5.9
504888048,0.610625,NJ,5.29,4.07,1.2199999999999998,23.1
504888908,0.57125,FL,5.29,4.07,1.2199999999999998,23.1
504889041,0.069375,TX,3.85,3.29,0.56,14.5
504889344,0.069375,KY,4.4,4.07,0.33000000000000007,7.5
504890113,0.07375,NY,3.87,3.32,0.5500000000000003,14.2
504890455,0.22125,CA,3.85,3.39,0.45999999999999996,11.9
504891001,0.57125,OK,4.92,5.01,-0.08999999999999986,-1.8
504891369,0.65125,VA,5.39,5.13,0.2599999999999998,4.8
504892117,0.65125,IL,5.2,4.18,1.0200000000000005,19.6
504896293,0.069375,MD,3.87,4.07,-0.20000000000000018,-5.2
504896688,0.46125,NJ,3.91,3.68,0.22999999999999998,5.9
504900917,0.265,TX,3.88,3.48,0.3999999999999999,10.3
504901281,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504901904,0.450625,PA,4.45,4.35,0.10000000000000053,2.2
504903045,0.765,MI,6.01,5.92,0.08999999999999986,1.5
504903650,1.29,MO,6.06,6.4,-0.34000000000000075,-5.6
504903989,0.385,NY,3.9,3.64,0.2599999999999998,6.7
504904546,0.069375,IA,3.85,4.07,-0.2200000000000002,-5.7
504904832,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
504905279,0.450625,AZ,3.88,3.46,0.41999999999999993,10.8
504907923,0.225,CT,3.88,4.07,-0.1900000000000004,-4.9
504907946,0.02,MD,3.87,4.07,-0.20000000000000018,-5.2
504908326,0.41625,NY,3.9,3.64,0.2599999999999998,6.7
504908791,0.53125,PA,5.19,5.1,0.09000000000000075,1.7
504909086,0.225,OH,3.87,4.07,-0.20000000000000018,-5.2
504909298,0.02,TX,3.85,3.23,0.6200000000000001,16.1
504909543,0.265,VA,3.89,4.35,-0.4599999999999995,-11.8
504910028,0.069375,OH,4.41,4.07,0.33999999999999986,7.7
504910186,0.02,CA,3.85,3.22,0.6299999999999999,16.4
504910212,0.069375,MA,3.87,3.32,0.5500000000000003,14.2
504910541,0.46125,IL,3.89,3.68,0.20999999999999996,5.4
504910826,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
504910915,0.02,PA,3.87,4.07,-0.20000000000000018,-5.2
504911197,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
504911561,0.46125,MT,4.43,4.25,0.17999999999999972,4.1
504911781,0.02,OH,3.86,4.07,-0.2100000000000004,-5.4
504912428,0.069375,GA,3.86,3.32,0.54,14.0
504912856,0.265,UT,3.86,4.14,-0.2799999999999998,-7.3
504912915,0.02,FL,3.87,3.24,0.6299999999999999,16.3
504913199,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
504913772,0.069375,NY,4.42,3.32,1.1,24.9
504914452,0.069375,IL,4.4,3.32,1.0800000000000005,24.5
504914696,0.265,AZ,3.87,3.39,0.48,12.4
504914970,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
504915315,0.46125,OH,4.45,4.35,0.10000000000000053,2.2
504915620,1.665,TX,6.76,5.55,1.21,17.9
504915873,0.46125,ID,4.43,4.22,0.20999999999999996,4.7
504916346,0.058125,WV,4.41,4.07,0.33999999999999986,7.7
504916546,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
504916847,0.254375,FL,4.45,3.52,0.9300000000000002,20.9
504917461,0.069375,TX,3.85,3.29,0.56,14.5
504918192,0.46125,GA,4.45,3.68,0.77,17.3
504918747,0.065,NJ,3.87,3.32,0.5500000000000003,14.2
504918805,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
504919056,0.069375,TN,4.41,4.07,0.33999999999999986,7.7
504919190,0.46125,FL,3.91,3.68,0.22999999999999998,5.9
504919751,0.125,WI,3.85,4.07,-0.2200000000000002,-5.7
504920060,0.26125,CA,4.42,3.44,0.98,22.2
504920376,0.065,NJ,3.87,3.32,0.5500000000000003,14.2
504920622,0.245,SA,7.28,4.07,3.21,44.1
504920645,0.025,CA,3.84,3.22,0.6199999999999997,16.1
504920951,0.069375,OK,3.85,4.02,-0.16999999999999948,-4.4
504921303,0.53125,MA,5.19,4.06,1.1300000000000008,21.8
504921883,0.610625,FL,5.29,4.07,1.2199999999999998,23.1
504922034,0.069375,KY,3.86,4.07,-0.2100000000000004,-5.4
504922349,0.65125,TX,5.2,4.08,1.12,21.5
504922936,0.57125,CA,4.92,3.91,1.0099999999999998,20.5
504923173,0.1175,CA,3.84,3.29,0.5499999999999998,14.3
504923413,0.069375,KS,3.85,4.02,-0.16999999999999948,-4.4
504928474,0.135,FL,3.88,3.38,0.5,12.9
504928743,0.514375,VA,5.19,5.1,0.09000000000000075,1.7
504929498,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
504930630,0.46125,OK,3.89,4.31,-0.4199999999999995,-10.8
504931223,0.069375,OK,3.85,4.02,-0.16999999999999948,-4.4
504931786,0.450625,FL,4.46,3.68,0.7799999999999998,17.5
504932388,0.46125,KW-MU,8.73,4.35,4.380000000000001,50.2
504932968,0.22125,VA,4.43,4.07,0.35999999999999943,8.1
504936157,0.265,MA,3.9,3.52,0.3799999999999999,9.7
504936539,0.765,WY,5.37,5.27,0.10000000000000053,1.9
504988688,0.81625,IN,5.54,5.93,-0.3899999999999997,-7.0
505039641,0.41625,MN,3.89,4.35,-0.4599999999999995,-11.8
505519975,0.215,,9.54,4.07,5.469999999999999,57.3
505521945,0.215,,7.13,4.07,3.0599999999999996,42.9
505523807,0.215,,9.54,4.07,5.469999999999999,57.3
505531069,1.708125,ENG,8.04,6.4,1.6399999999999988,20.4
505533598,1.708125,PH-00,20.24,6.4,13.839999999999998,68.4
505534610,0.265,JAL,7.18,4.35,2.83,39.4
505539384,0.215,,9.54,4.07,5.469999999999999,57.3
505540061,0.46125,X,11.61,4.35,7.26,62.5
505540651,0.215,WGN,7.88,4.07,3.8099999999999996,48.4
505544181,0.215,,7.13,4.07,3.0599999999999996,42.9
505545114,0.215,JP-12,5.9,4.07,1.83,31.0
505545514,0.46125,,7.53,4.35,3.1800000000000006,42.2
505547163,0.215,CAN,7.88,4.07,3.8099999999999996,48.4
505547797,0.46125,,10.13,4.35,5.780000000000001,57.1
505552571,0.46125,DF,8.4,4.35,4.050000000000001,48.2
505557578,0.46125,NL,8.4,4.35,4.050000000000001,48.2
505559518,0.46125,,10.13,4.35,5.780000000000001,57.1
505559979,0.215,JP-29,5.9,4.07,1.83,31.0
505566301,0.46125,DU,9.02,4.35,4.67,51.8
505567394,1.36,,17.81,6.4,11.409999999999998,64.1
505568211,0.215,,9.54,4.07,5.469999999999999,57.3
505568600,0.215,JAL,6.73,4.07,2.66,39.5
505569170,0.65125,CA,4.77,3.97,0.7999999999999994,16.8
505569868,0.53125,CA,4.7,3.9,0.8000000000000003,17.0
505570902,0.135,OR,4.4,3.93,0.4700000000000002,10.7
505571425,0.366875,WA,3.88,3.5,0.3799999999999999,9.8
505572198,0.39,UT,4.42,4.14,0.28000000000000025,6.3
505572619,0.069375,MD,3.87,4.07,-0.20000000000000018,-5.2
505572810,0.069375,TX,3.85,3.29,0.56,14.5
505574159,0.81625,VA,6.16,5.93,0.23000000000000043,3.7
505579382,0.075,TN,3.86,4.07,-0.2100000000000004,-5.4
505580075,0.075,CA,3.84,3.29,0.5499999999999998,14.3
505580088,0.46125,GA,4.45,3.68,0.77,17.3
505582001,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
505582469,0.02,WI,3.85,4.07,-0.2200000000000002,-5.7
505583694,0.02,AZ,3.84,3.22,0.6199999999999997,16.1
505585188,0.02,AZ,3.84,3.22,0.6199999999999997,16.1
505586147,0.069375,NY,4.42,3.32,1.1,24.9
505586783,0.02,CA,3.84,3.22,0.6199999999999997,16.1
505587227,0.46125,OK,3.89,4.31,-0.4199999999999995,-10.8
505587994,0.02,CA,3.84,3.22,0.6199999999999997,16.1
505588632,0.135,OK,3.86,4.02,-0.1599999999999997,-4.1
505589074,0.02,FL,3.87,3.24,0.6299999999999999,16.3
505590915,0.02,WA,4.4,3.22,1.1800000000000002,26.8
505591374,0.225,GA,3.87,3.45,0.41999999999999993,10.9
505591991,0.02,WA,3.85,3.22,0.6299999999999999,16.4
505592575,0.135,TN,4.41,4.07,0.33999999999999986,7.7
505593323,0.02,MI,3.86,4.07,-0.2100000000000004,-5.4
505593376,0.22125,CO,4.4,3.92,0.4800000000000004,10.9
505594007,0.069375,WI,4.4,4.07,0.33000000000000007,7.5
505594518,0.069375,OH,3.86,4.07,-0.2100000000000004,-5.4
505594617,0.02,CA,3.84,3.22,0.6199999999999997,16.1
505595254,0.4575,IN,4.44,4.35,0.09000000000000075,2.0
505595738,0.02,SC,4.42,4.07,0.34999999999999964,7.9
505596213,0.765,OH,6.09,5.92,0.16999999999999993,2.8
505597119,0.765,NY,5.67,4.32,1.3499999999999996,23.8
505597183,0.02,FL,3.86,3.24,0.6199999999999997,16.1
505598380,0.023125,IN,4.4,4.07,0.33000000000000007,7.5
505598788,0.41625,NY,3.91,3.64,0.27,6.9
505599412,0.135,NC,3.88,4.07,-0.1900000000000004,-4.9
505599620,0.02,CA,3.84,3.22,0.6199999999999997,16.1
505600053,0.610625,TN,5.18,5.1,0.08000000000000007,1.5
505600278,0.514375,TX,5.07,3.99,1.08,21.3
505600635,0.025,TN,4.41,4.07,0.33999999999999986,7.7
505601009,0.125,TX,4.4,3.29,1.1100000000000003,25.2
505601165,1.808125,LA,6.76,6.4,0.35999999999999943,5.3
505601515,0.025,TX,3.85,3.23,0.6200000000000001,16.1
505601792,0.069375,NC,4.41,4.07,0.33999999999999986,7.7
505602194,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
505602834,0.135,TN,4.42,4.07,0.34999999999999964,7.9
505603557,0.208125,FL,3.88,3.45,0.4299999999999997,11.1
505604108,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
505604684,0.225,KS,4.41,4.03,0.3799999999999999,8.6
505604830,1.665,OR,6.06,5.77,0.29000000000000004,4.8
505605245,0.255,OH,3.89,4.35,-0.4599999999999995,-11.8
505605903,0.125,CA,3.84,3.29,0.5499999999999998,14.3
505606348,1.665,TN,6.91,6.4,0.5099999999999998,7.4
505607326,0.02,CA,3.85,3.22,0.6299999999999999,16.4
505607637,0.069375,CA,3.85,3.29,0.56,14.5
505608164,0.215,NJ,3.88,3.45,0.4299999999999997,11.1
505608679,0.215,CA,3.85,3.39,0.45999999999999996,11.9
505609167,0.245,JP-34,5.9,4.07,1.83,31.0
505609715,0.02,OH,3.86,4.07,-0.2100000000000004,-5.4
505610370,0.135,NY,3.88,3.38,0.5,12.9
505610825,0.225,TX,3.86,3.41,0.44999999999999973,11.7
505611452,0.65125,WA,4.98,3.97,1.0100000000000002,20.3
505611770,0.02,NY,4.42,3.24,1.1799999999999997,26.7
505612015,0.65125,CA,4.98,3.97,1.0100000000000002,20.3
505612383,0.65125,WA,4.98,3.97,1.0100000000000002,20.3
505613156,0.02,MD,3.87,4.07,-0.20000000000000018,-5.2
505613865,0.025,PA,4.41,4.07,0.33999999999999986,7.7
505614110,0.02,MA,3.87,3.24,0.6299999999999999,16.3
505614767,0.135,LA,4.41,4.07,0.33999999999999986,7.7
505615251,0.124375,CA,3.84,3.29,0.5499999999999998,14.3
505616847,0.595,CA,4.72,3.91,0.8099999999999996,17.2
505617803,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
505618478,0.215,CA,3.85,3.39,0.45999999999999996,11.9
505618921,0.058125,FL,3.87,3.24,0.6299999999999999,16.3
505619421,0.46125,AR,4.44,4.35,0.09000000000000075,2.0
505619826,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
505620487,0.113125,NJ,3.87,3.32,0.5500000000000003,14.2
505620784,0.22125,CA,3.85,3.39,0.45999999999999996,11.9
505621597,0.069375,MO,4.4,4.07,0.33000000000000007,7.5
505622609,0.46125,NY,3.91,3.68,0.22999999999999998,5.9
