TransactionDate,OrginZip,DestZip,Weight,WeightUnit,ServiceDesc
10/9/2024,43125,85086,0.09,L,Mail Innovations
10/9/2024,43125,49346,0.56,L,Mail Innovations
10/9/2024,43125,60014,0.42,L,Mail Innovations
10/9/2024,43125,92009,0.09,L,Mail Innovations
10/9/2024,43125,12508,0.64,L,Mail Innovations
10/9/2024,43125,59725,0.42,L,Mail Innovations
10/9/2024,43125,37923,0.98,L,Mail Innovations
10/9/2024,43125,34986,0.44,L,Mail Innovations
10/9/2024,43125,33174,0.85,L,Mail Innovations
10/9/2024,43125,17569,0.86,L,Mail Innovations
10/9/2024,43125,36832,0.62,L,Mail Innovations
10/9/2024,43125,16801,0.42,L,Mail Innovations
10/9/2024,43125,1907,0.42,L,Mail Innovations
10/9/2024,43125,75025,0.6,L,Mail Innovations
10/9/2024,43125,34211,0.6,L,Mail Innovations
10/9/2024,43125,93110,0.7,L,Mail Innovations
10/9/2024,43125,77479,0.89,L,Mail Innovations
10/9/2024,43125,32757,0.82,L,Mail Innovations
10/9/2024,43125,91786,0.46,L,Mail Innovations
10/9/2024,43125,75161,0.05,L,Mail Innovations
10/9/2024,43125,35473,0.03,L,Mail Innovations
10/9/2024,43125,74880,0.03,L,Mail Innovations
10/9/2024,43125,84337,0.03,L,Mail Innovations
10/9/2024,43125,29571,0.08,L,Mail Innovations
10/9/2024,43125,30907,0.09,L,Mail Innovations
10/9/2024,43125,61606,0.89,L,Mail Innovations
10/9/2024,43125,30605,0.91,L,Mail Innovations
10/9/2024,43125,65201,0.04,L,Mail Innovations
10/9/2024,43125,20619,0.09,L,Mail Innovations
10/9/2024,43125,73159,0.09,L,Mail Innovations
10/9/2024,43125,60002,0.47,L,Mail Innovations
10/9/2024,43125,10028,0.72,L,Mail Innovations
10/9/2024,43125,48128,0.95,L,Mail Innovations
10/9/2024,43125,43229,0.91,L,Mail Innovations
10/9/2024,43125,2127,0.42,L,Mail Innovations
10/9/2024,43125,63385,0.42,L,Mail Innovations
10/9/2024,43125,79423,0.61,L,Mail Innovations
10/9/2024,43125,50010,0.43,L,Mail Innovations
10/9/2024,43125,2536,0.08,L,Mail Innovations
10/9/2024,43125,91910,0.09,L,Mail Innovations
10/9/2024,43125,11221,0.08,L,Mail Innovations
10/9/2024,43125,27104,0.1,L,Mail Innovations
10/9/2024,43125,76442,0.09,L,Mail Innovations
10/9/2024,43125,95053,0.56,L,Mail Innovations
10/9/2024,43125,1002,0.41,L,Mail Innovations
10/9/2024,43125,30349,0.41,L,Mail Innovations
10/9/2024,43125,97038,0.44,L,Mail Innovations
10/9/2024,43125,2048,0.07,L,Mail Innovations
10/9/2024,43125,94533,0.85,L,Mail Innovations
10/9/2024,43125,44256,0.61,L,Mail Innovations
10/9/2024,43125,30084,0.39,L,Mail Innovations
10/9/2024,43125,30701,0.8,L,Mail Innovations
10/9/2024,43125,7628,0.61,L,Mail Innovations
10/9/2024,43125,48080,0.99,L,Mail Innovations
10/9/2024,43125,99354,0.46,L,Mail Innovations
10/9/2024,43125,62269,0.92,L,Mail Innovations
10/9/2024,43125,30022,0.68,L,Mail Innovations
10/9/2024,43125,39705,0.95,L,Mail Innovations
10/9/2024,43125,97201,0.41,L,Mail Innovations
10/9/2024,43125,60532,0.43,L,Mail Innovations
10/9/2024,43125,98031,0.04,L,Mail Innovations
10/9/2024,43125,45320,0.06,L,Mail Innovations
10/9/2024,43125,8096,0.88,L,Mail Innovations
10/9/2024,43125,95682,0.03,L,Mail Innovations
10/9/2024,43125,95209,0.09,L,Mail Innovations
10/9/2024,43125,30176,0.47,L,Mail Innovations
10/9/2024,43125,91913,0.43,L,Mail Innovations
10/9/2024,43125,27986,0.98,L,Mail Innovations
10/9/2024,43125,27703,0.09,L,Mail Innovations
10/9/2024,43125,29349,0.09,L,Mail Innovations
10/9/2024,43125,72802,0.56,L,Mail Innovations
10/9/2024,43125,82801,0.85,L,Mail Innovations
10/9/2024,43125,32506,0.41,L,Mail Innovations
10/11/2024,43125,48228,0.59,L,Mail Innovations
10/11/2024,43125,57107,0.95,L,Mail Innovations
10/11/2024,43125,80004,0.42,L,Mail Innovations
10/11/2024,43125,33626,0.09,L,Mail Innovations
10/11/2024,43125,94704,0.09,L,Mail Innovations
10/11/2024,43125,91331,0.85,L,Mail Innovations
10/11/2024,43125,81147,0.42,L,Mail Innovations
10/11/2024,43125,19149,0.55,L,Mail Innovations
10/11/2024,43125,91945,0.85,L,Mail Innovations
10/11/2024,43125,14009,0.6,L,Mail Innovations
10/11/2024,43125,28601,0.86,L,Mail Innovations
10/11/2024,43125,92119,0.85,L,Mail Innovations
10/11/2024,43125,91745,0.84,L,Mail Innovations
10/11/2024,43125,29730,0.46,L,Mail Innovations
10/11/2024,43125,33351,0.85,L,Mail Innovations
10/11/2024,43125,27511,0.54,L,Mail Innovations
10/11/2024,43125,38614,0.85,L,Mail Innovations
10/11/2024,43125,55901,0.59,L,Mail Innovations
10/11/2024,43125,46040,0.71,L,Mail Innovations
10/11/2024,43125,22655,0.42,L,Mail Innovations
10/11/2024,43125,53703,0.81,L,Mail Innovations
10/11/2024,43125,11103,0.8,L,Mail Innovations
10/11/2024,43125,83440,0.59,L,Mail Innovations
10/11/2024,43125,94544,0.09,L,Mail Innovations
10/11/2024,43125,75954,0.08,L,Mail Innovations
10/11/2024,43125,78410,0.09,L,Mail Innovations
10/11/2024,43125,92869,0.1,L,Mail Innovations
10/11/2024,43125,90814,0.09,L,Mail Innovations
10/11/2024,43125,16059,0.09,L,Mail Innovations
10/11/2024,43125,6877,0.09,L,Mail Innovations
10/11/2024,43125,45233,0.09,L,Mail Innovations
10/11/2024,43125,44131,0.08,L,Mail Innovations
10/11/2024,43125,59911,0.09,L,Mail Innovations
10/11/2024,43125,50014,0.08,L,Mail Innovations
10/11/2024,43125,94513,0.6,L,Mail Innovations
10/11/2024,43125,68502,0.58,L,Mail Innovations
10/11/2024,43125,85373,0.79,L,Mail Innovations
10/11/2024,43125,11434,0.59,L,Mail Innovations
10/11/2024,43125,72415,0.6,L,Mail Innovations
10/11/2024,43125,93245,0.44,L,Mail Innovations
10/11/2024,43125,74012,0.95,L,Mail Innovations
10/11/2024,43125,62837,0.72,L,Mail Innovations
10/11/2024,43125,38655,0.73,L,Mail Innovations
10/11/2024,43125,72908,0.57,L,Mail Innovations
10/11/2024,43125,59034,0.42,L,Mail Innovations
10/11/2024,43125,31088,0.41,L,Mail Innovations
10/11/2024,43125,97123,0.44,L,Mail Innovations
10/11/2024,43125,16508,0.59,L,Mail Innovations
10/11/2024,43125,30504,0.9,L,Mail Innovations
10/11/2024,43125,1089,1,L,Mail Innovations
10/11/2024,43125,70605,0.42,L,Mail Innovations
10/11/2024,43125,98258,0.43,L,Mail Innovations
10/11/2024,43125,63025,0.82,L,Mail Innovations
10/11/2024,43125,2141,0.86,L,Mail Innovations
10/11/2024,43125,48105,0.3,L,Mail Innovations
10/11/2024,43125,76401,0.42,L,Mail Innovations
10/11/2024,43125,2139,1,L,Mail Innovations
10/11/2024,43125,97213,0.53,L,Mail Innovations
10/11/2024,43125,68131,0.95,L,Mail Innovations
10/11/2024,43125,92028,0.95,L,Mail Innovations
10/11/2024,43125,63108,0.85,L,Mail Innovations
10/11/2024,43125,32008,0.87,L,Mail Innovations
10/11/2024,43125,21075,0.9,L,Mail Innovations
10/11/2024,43125,34203,0.64,L,Mail Innovations
10/11/2024,43125,46013,0.43,L,Mail Innovations
10/11/2024,43125,20735,0.09,L,Mail Innovations
10/11/2024,43125,95817,0.7,L,Mail Innovations
10/11/2024,43125,19525,0.39,L,Mail Innovations
10/11/2024,43125,35071,0.7,L,Mail Innovations
10/11/2024,43125,62898,0.08,L,Mail Innovations
10/11/2024,43125,78572,0.09,L,Mail Innovations
10/11/2024,43125,84103,0.42,L,Mail Innovations
10/11/2024,43125,54449,0.48,L,Mail Innovations
10/11/2024,43125,10024,0.85,L,Mail Innovations
10/11/2024,43125,91911,0.54,L,Mail Innovations
10/11/2024,43125,97080,0.67,L,Mail Innovations
10/11/2024,43125,84020,0.43,L,Mail Innovations
10/11/2024,43125,14221,0.81,L,Mail Innovations
10/11/2024,43125,48187,0.54,L,Mail Innovations
10/14/2024,43125,31545,1.06,L,Mail Innovations
10/14/2024,43125,10009,1.06,L,Mail Innovations
10/14/2024,43125,91708,1.01,L,Mail Innovations
10/14/2024,43125,77433,1.03,L,Mail Innovations
10/14/2024,43125,75087,1.1,L,Mail Innovations
10/14/2024,43125,37876,1.01,L,Mail Innovations
10/14/2024,43125,27527,1,L,Mail Innovations
10/14/2024,43125,12401,1.02,L,Mail Innovations
10/14/2024,43125,95742,1.14,L,Mail Innovations
10/16/2024,43125,42134,1.14,L,Mail Innovations
10/16/2024,43125,22207,1,L,Mail Innovations
10/16/2024,43125,10016,1.1,L,Mail Innovations
10/16/2024,43125,30075,1.06,L,Mail Innovations
10/16/2024,43125,91748,1.14,L,Mail Innovations
10/16/2024,43125,78229,1.14,L,Mail Innovations
10/16/2024,43125,97210,1.1,L,Mail Innovations
10/18/2024,43125,98685,2.36,L,Mail Innovations
10/18/2024,43125,28451,1.11,L,Mail Innovations
10/18/2024,43125,95116,1.01,L,Mail Innovations
10/18/2024,43125,17110,1.05,L,Mail Innovations
10/14/2024,43125,46637,0.59,L,Mail Innovations
10/14/2024,43125,54952,0.62,L,Mail Innovations
10/14/2024,43125,11367,0.85,L,Mail Innovations
10/14/2024,43125,45150,0.84,L,Mail Innovations
10/14/2024,43125,78652,0.54,L,Mail Innovations
10/14/2024,43125,58078,0.47,L,Mail Innovations
10/14/2024,43125,73012,0.41,L,Mail Innovations
10/14/2024,43125,77591,0.39,L,Mail Innovations
10/14/2024,43125,54701,0.6,L,Mail Innovations
10/14/2024,43125,21784,0.72,L,Mail Innovations
10/14/2024,43125,10025,0.52,L,Mail Innovations
10/14/2024,43125,68504,0.56,L,Mail Innovations
10/14/2024,43125,17019,0.42,L,Mail Innovations
10/14/2024,43125,79934,0.43,L,Mail Innovations
10/14/2024,43125,11105,0.42,L,Mail Innovations
10/14/2024,43125,62896,0.99,L,Mail Innovations
10/14/2024,43125,53083,0.71,L,Mail Innovations
10/14/2024,43125,30032,0.74,L,Mail Innovations
10/14/2024,43125,44641,0.95,L,Mail Innovations
10/14/2024,43125,48044,0.42,L,Mail Innovations
10/14/2024,43125,28213,0.59,L,Mail Innovations
10/14/2024,43125,95747,0.53,L,Mail Innovations
10/14/2024,43125,30747,0.6,L,Mail Innovations
10/14/2024,43125,85213,0.6,L,Mail Innovations
10/14/2024,43125,14214,0.58,L,Mail Innovations
10/14/2024,43125,29407,0.94,L,Mail Innovations
10/14/2024,43125,76706,0.6,L,Mail Innovations
10/14/2024,43125,8033,0.92,L,Mail Innovations
10/14/2024,43125,92585,0.6,L,Mail Innovations
10/14/2024,43125,98012,0.56,L,Mail Innovations
10/14/2024,43125,77429,0.47,L,Mail Innovations
10/14/2024,43125,29135,0.59,L,Mail Innovations
10/14/2024,43125,85387,0.52,L,Mail Innovations
10/14/2024,43125,2882,0.39,L,Mail Innovations
10/14/2024,43125,6716,0.43,L,Mail Innovations
10/14/2024,43125,53042,0.87,L,Mail Innovations
10/14/2024,43125,36526,0.46,L,Mail Innovations
10/14/2024,43125,73012,0.86,L,Mail Innovations
10/14/2024,43125,33122,0.85,L,Mail Innovations
10/14/2024,43125,60563,0.4,L,Mail Innovations
10/14/2024,43125,21702,0.45,L,Mail Innovations
10/14/2024,43125,30553,0.4,L,Mail Innovations
10/14/2024,43125,10022,0.95,L,Mail Innovations
10/14/2024,43125,95757,0.85,L,Mail Innovations
10/14/2024,43125,34982,0.98,L,Mail Innovations
10/14/2024,43125,30035,0.58,L,Mail Innovations
10/14/2024,43125,31404,0.44,L,Mail Innovations
10/14/2024,43125,45014,0.43,L,Mail Innovations
10/14/2024,43125,10023,0.68,L,Mail Innovations
10/14/2024,43125,17855,0.9,L,Mail Innovations
10/14/2024,43125,34947,0.42,L,Mail Innovations
10/14/2024,43125,4444,0.42,L,Mail Innovations
10/14/2024,43125,78745,0.84,L,Mail Innovations
10/14/2024,43125,10014,0.52,L,Mail Innovations
10/14/2024,43125,30641,0.48,L,Mail Innovations
10/14/2024,43125,55362,0.85,L,Mail Innovations
10/14/2024,43125,33594,0.52,L,Mail Innovations
10/14/2024,43125,38120,0.52,L,Mail Innovations
10/14/2024,43125,1904,0.53,L,Mail Innovations
10/14/2024,43125,2125,0.85,L,Mail Innovations
10/14/2024,43125,24060,0.58,L,Mail Innovations
10/14/2024,43125,63021,0.95,L,Mail Innovations
10/14/2024,43125,75846,0.95,L,Mail Innovations
10/14/2024,43125,92630,0.5,L,Mail Innovations
10/14/2024,43125,74012,0.96,L,Mail Innovations
10/14/2024,43125,92620,0.6,L,Mail Innovations
10/14/2024,43125,53202,0.7,L,Mail Innovations
10/14/2024,43125,91942,0.58,L,Mail Innovations
10/14/2024,43125,30012,0.58,L,Mail Innovations
10/14/2024,43125,55410,0.85,L,Mail Innovations
10/14/2024,43125,84081,0.55,L,Mail Innovations
10/14/2024,43125,24401,0.42,L,Mail Innovations
10/14/2024,43125,13407,0.55,L,Mail Innovations
10/14/2024,43125,22304,0.59,L,Mail Innovations
10/14/2024,43125,92067,0.55,L,Mail Innovations
10/14/2024,43125,48240,0.42,L,Mail Innovations
10/14/2024,43125,92886,0.52,L,Mail Innovations
10/14/2024,43125,90068,0.95,L,Mail Innovations
10/14/2024,43125,43730,0.42,L,Mail Innovations
10/14/2024,43125,92021,0.58,L,Mail Innovations
10/14/2024,43125,32218,0.56,L,Mail Innovations
10/16/2024,43125,43201,0.55,L,Mail Innovations
10/16/2024,43125,1760,0.08,L,Mail Innovations
10/16/2024,43125,30601,0.08,L,Mail Innovations
10/16/2024,43125,60487,0.08,L,Mail Innovations
10/16/2024,43125,76712,0.09,L,Mail Innovations
10/16/2024,43125,28262,0.6,L,Mail Innovations
10/16/2024,43125,30817,0.94,L,Mail Innovations
10/16/2024,43125,60805,0.42,L,Mail Innovations
10/16/2024,43125,26505,0.42,L,Mail Innovations
10/16/2024,43125,19063,0.76,L,Mail Innovations
10/16/2024,43125,84737,0.44,L,Mail Innovations
10/16/2024,43125,14141,0.7,L,Mail Innovations
10/16/2024,43125,92780,0.8,L,Mail Innovations
10/16/2024,43125,12550,0.42,L,Mail Innovations
10/16/2024,43125,32405,0.6,L,Mail Innovations
10/16/2024,43125,66103,0.42,L,Mail Innovations
10/16/2024,43125,39327,0.6,L,Mail Innovations
10/16/2024,43125,98031,0.52,L,Mail Innovations
10/16/2024,43125,7869,0.52,L,Mail Innovations
10/16/2024,43125,28117,0.58,L,Mail Innovations
10/16/2024,43125,55405,0.08,L,Mail Innovations
10/16/2024,43125,47006,0.08,L,Mail Innovations
10/16/2024,43125,15260,0.08,L,Mail Innovations
10/16/2024,43125,72653,0.08,L,Mail Innovations
10/16/2024,43125,92220,0.08,L,Mail Innovations
10/16/2024,43125,90065,0.08,L,Mail Innovations
10/16/2024,43125,71730,0.08,L,Mail Innovations
10/16/2024,43125,98031,0.08,L,Mail Innovations
10/16/2024,43125,79705,0.09,L,Mail Innovations
10/16/2024,43125,1844,0.1,L,Mail Innovations
10/16/2024,43125,34772,0.09,L,Mail Innovations
10/16/2024,43125,90808,0.08,L,Mail Innovations
10/16/2024,43125,32751,0.32,L,Mail Innovations
10/16/2024,43125,61032,0.56,L,Mail Innovations
10/16/2024,43125,84120,0.68,L,Mail Innovations
10/16/2024,43125,35022,0.44,L,Mail Innovations
10/16/2024,43125,24986,0.58,L,Mail Innovations
10/16/2024,43125,81052,0.46,L,Mail Innovations
10/16/2024,43125,92663,0.54,L,Mail Innovations
10/16/2024,43125,80205,0.46,L,Mail Innovations
10/16/2024,43125,24502,0.84,L,Mail Innovations
10/16/2024,43125,28379,0.58,L,Mail Innovations
10/16/2024,43125,95215,0.94,L,Mail Innovations
10/16/2024,43125,19123,0.42,L,Mail Innovations
10/16/2024,43125,74029,0.42,L,Mail Innovations
10/16/2024,43125,28409,0.88,L,Mail Innovations
10/16/2024,43125,52404,0.84,L,Mail Innovations
10/16/2024,43125,52240,0.38,L,Mail Innovations
10/16/2024,43125,92037,0.84,L,Mail Innovations
10/16/2024,43125,54902,0.36,L,Mail Innovations
10/16/2024,43125,95831,0.6,L,Mail Innovations
10/16/2024,43125,60518,0.5,L,Mail Innovations
10/16/2024,43125,56215,0.32,L,Mail Innovations
10/16/2024,43125,28401,0.52,L,Mail Innovations
10/16/2024,43125,48220,0.58,L,Mail Innovations
10/16/2024,43125,37172,0.06,L,Mail Innovations
10/16/2024,43125,67005,0.08,L,Mail Innovations
10/16/2024,43125,10017,0.08,L,Mail Innovations
10/16/2024,43125,17812,0.09,L,Mail Innovations
10/16/2024,43125,20037,0.08,L,Mail Innovations
10/16/2024,43125,85210,0.09,L,Mail Innovations
10/16/2024,43125,21154,0.84,L,Mail Innovations
10/16/2024,43125,48213,0.52,L,Mail Innovations
10/16/2024,43125,22203,0.46,L,Mail Innovations
10/16/2024,43125,40504,0.52,L,Mail Innovations
10/16/2024,43125,72718,0.84,L,Mail Innovations
10/16/2024,43125,33437,0.84,L,Mail Innovations
10/16/2024,43125,85746,0.56,L,Mail Innovations
10/16/2024,43125,48197,0.4,L,Mail Innovations
10/16/2024,43125,39042,0.58,L,Mail Innovations
10/16/2024,43125,85044,0.42,L,Mail Innovations
10/16/2024,43125,94590,0.9,L,Mail Innovations
10/16/2024,43125,1331,0.84,L,Mail Innovations
10/16/2024,43125,20007,0.42,L,Mail Innovations
10/16/2024,43125,68005,0.56,L,Mail Innovations
10/16/2024,43125,1854,0.58,L,Mail Innovations
10/16/2024,43125,2215,0.7,L,Mail Innovations
10/16/2024,43125,76424,0.09,L,Mail Innovations
10/16/2024,43125,21217,0.08,L,Mail Innovations
10/16/2024,43125,40071,0.06,L,Mail Innovations
10/16/2024,43125,8109,0.08,L,Mail Innovations
10/16/2024,43125,13045,0.08,L,Mail Innovations
10/16/2024,43125,45227,0.08,L,Mail Innovations
10/16/2024,43125,66215,0.08,L,Mail Innovations
10/16/2024,43125,71270,0.08,L,Mail Innovations
10/16/2024,43125,16002,0.08,L,Mail Innovations
10/16/2024,43125,33967,0.08,L,Mail Innovations
10/16/2024,43125,3833,0.08,L,Mail Innovations
10/16/2024,43125,19960,0.08,L,Mail Innovations
10/16/2024,43125,79401,0.09,L,Mail Innovations
10/16/2024,43125,31510,0.38,L,Mail Innovations
10/16/2024,43125,98115,0.52,L,Mail Innovations
10/16/2024,43125,97424,0.94,L,Mail Innovations
10/16/2024,43125,43074,0.84,L,Mail Innovations
10/16/2024,43125,29445,0.84,L,Mail Innovations
10/16/2024,43125,32580,0.9,L,Mail Innovations
10/16/2024,43125,2764,0.46,L,Mail Innovations
10/16/2024,43125,27403,0.46,L,Mail Innovations
10/16/2024,43125,28722,0.7,L,Mail Innovations
10/16/2024,43125,65201,0.44,L,Mail Innovations
10/16/2024,43125,93933,0.9,L,Mail Innovations
10/16/2024,43125,17050,0.88,L,Mail Innovations
10/16/2024,43125,85142,0.4,L,Mail Innovations
10/16/2024,43125,20002,0.58,L,Mail Innovations
10/16/2024,43125,19106,0.72,L,Mail Innovations
10/16/2024,43125,48118,0.84,L,Mail Innovations
10/16/2024,43125,92119,0.62,L,Mail Innovations
10/16/2024,43125,48823,0.42,L,Mail Innovations
10/16/2024,43125,33616,0.94,L,Mail Innovations
10/16/2024,43125,85705,0.84,L,Mail Innovations
10/16/2024,43125,44102,0.86,L,Mail Innovations
10/16/2024,43125,65721,0.44,L,Mail Innovations
10/16/2024,43125,22801,0.84,L,Mail Innovations
10/16/2024,43125,2143,0.52,L,Mail Innovations
10/16/2024,43125,7302,0.96,L,Mail Innovations
10/16/2024,43125,55406,0.6,L,Mail Innovations
10/16/2024,43125,84081,0.9,L,Mail Innovations
10/16/2024,43125,83854,0.58,L,Mail Innovations
10/16/2024,43125,30906,0.44,L,Mail Innovations
10/16/2024,43125,64131,0.46,L,Mail Innovations
10/16/2024,43125,90035,0.85,L,Mail Innovations
10/16/2024,43125,82072,0.36,L,Mail Innovations
10/16/2024,43125,90270,0.08,L,Mail Innovations
10/16/2024,43125,21601,0.08,L,Mail Innovations
10/16/2024,43125,54829,0.08,L,Mail Innovations
10/16/2024,43125,4841,0.09,L,Mail Innovations
10/16/2024,43125,2536,0.08,L,Mail Innovations
10/16/2024,43125,32254,0.62,L,Mail Innovations
10/16/2024,43125,84020,0.92,L,Mail Innovations
10/16/2024,43125,46845,0.88,L,Mail Innovations
10/16/2024,43125,30022,0.66,L,Mail Innovations
10/16/2024,43125,17057,0.7,L,Mail Innovations
10/16/2024,43125,61801,0.44,L,Mail Innovations
10/16/2024,43125,95304,0.46,L,Mail Innovations
10/18/2024,43125,32438,0.58,L,Mail Innovations
10/18/2024,43125,44691,0.08,L,Mail Innovations
10/18/2024,43125,77705,0.6,L,Mail Innovations
10/18/2024,43125,49120,0.1,L,Mail Innovations
10/18/2024,43125,80228,0.1,L,Mail Innovations
10/18/2024,43125,28092,0.1,L,Mail Innovations
10/18/2024,43125,68046,0.18,L,Mail Innovations
10/18/2024,43125,47712,0.08,L,Mail Innovations
10/18/2024,43125,92866,0.08,L,Mail Innovations
10/18/2024,43125,79124,0.08,L,Mail Innovations
10/18/2024,43125,5055,0.08,L,Mail Innovations
10/18/2024,43125,89012,0.22,L,Mail Innovations
10/18/2024,43125,93245,0.39,L,Mail Innovations
10/18/2024,43125,92504,0.44,L,Mail Innovations
10/18/2024,43125,3824,0.59,L,Mail Innovations
10/18/2024,43125,40351,0.82,L,Mail Innovations
10/18/2024,43125,28078,0.7,L,Mail Innovations
10/18/2024,43125,55311,0.46,L,Mail Innovations
10/18/2024,43125,23231,0.59,L,Mail Innovations
10/18/2024,43125,92802,0.37,L,Mail Innovations
10/18/2024,43125,72921,0.69,L,Mail Innovations
10/18/2024,43125,28202,0.77,L,Mail Innovations
10/18/2024,43125,30096,0.85,L,Mail Innovations
10/18/2024,43125,50014,0.96,L,Mail Innovations
10/18/2024,43125,33178,0.68,L,Mail Innovations
10/18/2024,43125,13820,0.55,L,Mail Innovations
10/18/2024,43125,84403,0.58,L,Mail Innovations
10/18/2024,43125,6759,0.39,L,Mail Innovations
10/18/2024,43125,38668,0.59,L,Mail Innovations
10/18/2024,43125,13210,0.53,L,Mail Innovations
10/18/2024,43125,70737,0.44,L,Mail Innovations
10/18/2024,43125,34142,0.39,L,Mail Innovations
10/18/2024,43125,60625,0.39,L,Mail Innovations
10/18/2024,43125,84045,0.61,L,Mail Innovations
10/18/2024,43125,30214,0.91,L,Mail Innovations
10/18/2024,43125,85140,0.94,L,Mail Innovations
10/18/2024,43125,17331,0.79,L,Mail Innovations
10/18/2024,43125,90005,0.55,L,Mail Innovations
10/18/2024,43125,5454,0.85,L,Mail Innovations
10/18/2024,43125,60068,0.52,L,Mail Innovations
10/18/2024,43125,49006,0.72,L,Mail Innovations
10/18/2024,43125,90275,0.89,L,Mail Innovations
10/18/2024,43125,95630,0.52,L,Mail Innovations
10/18/2024,43125,47909,0.43,L,Mail Innovations
10/18/2024,43125,11415,0.4,L,Mail Innovations
10/18/2024,43125,23832,0.99,L,Mail Innovations
10/18/2024,43125,63109,0.36,L,Mail Innovations
10/18/2024,43125,78264,0.42,L,Mail Innovations
10/18/2024,43125,53024,0.93,L,Mail Innovations
10/18/2024,43125,80228,0.79,L,Mail Innovations
10/18/2024,43125,95829,0.75,L,Mail Innovations
10/18/2024,43125,35811,0.56,L,Mail Innovations
10/18/2024,43125,33810,0.37,L,Mail Innovations
10/18/2024,43125,33436,0.6,L,Mail Innovations
10/18/2024,43125,2882,0.42,L,Mail Innovations
10/18/2024,43125,16057,0.46,L,Mail Innovations
10/18/2024,43125,45895,0.59,L,Mail Innovations
10/18/2024,43125,40514,0.67,L,Mail Innovations
10/18/2024,43125,2769,0.43,L,Mail Innovations
10/18/2024,43125,2908,0.69,L,Mail Innovations
10/18/2024,43125,75233,0.59,L,Mail Innovations
10/18/2024,43125,17408,0.53,L,Mail Innovations
10/18/2024,43125,26003,0.94,L,Mail Innovations
10/18/2024,43125,30736,0.62,L,Mail Innovations
10/18/2024,43125,35209,0.42,L,Mail Innovations
10/18/2024,43125,32307,0.1,L,Mail Innovations
10/21/2024,43125,10009,0.11,L,Mail Innovations
10/21/2024,43125,98225,1.64,L,Mail Innovations
10/21/2024,43125,84043,1.12,L,Mail Innovations
10/23/2024,43125,38483,1.04,L,Mail Innovations
10/23/2024,43125,11222,1.08,L,Mail Innovations
10/23/2024,43125,93514,1.09,L,Mail Innovations
10/23/2024,43125,11763,1.07,L,Mail Innovations
10/23/2024,43125,38401,1.02,L,Mail Innovations
10/23/2024,43125,71328,1.1,L,Mail Innovations
